numero_boletim;data hora_boletim;data_inclusao;tipo_acidente;desc_tipo_acidente;cod_tempo;desc_tempo;cod_pavimento;pavimento;cod_regional;desc_regional;origem_boletim;local_sinalizado;velocidade_permitida;coordenada_x;coordenada_y;hora_informada;indicador_fatalidade;valor_ups;descricao_ups;data_alteracao_smsa;valor_ups_antiga;descricao_ups_antiga
2018-007414095-001;18/02/2018 14:14;18/02/2018 14:34; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000606686.55;0007797892.13;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007417359-001;21/01/2018 11:40;18/02/2018 15:03; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611180.23;0007793571.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007424006-001;18/02/2018 15:09;18/02/2018 15:58; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000609991.55;0007808890.63;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007433520-001;18/02/2018 16:28;18/02/2018 17:11; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000605836.61;0007798624.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007444007-001;18/02/2018 18:07;18/02/2018 18:31; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608463.83;0007798279.65;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007451589-001;18/02/2018 18:55;18/02/2018 19:39; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000615262.49;0007803299.07;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007455351-001;18/02/2018 19:47;18/02/2018 20:13; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000609124.35;0007810308.61;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007461227-001;18/02/2018 19:31;18/02/2018 21:05; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000599060.91;0007789945.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007461910-001;18/02/2018 21:08;18/02/2018 21:11; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000606275.90;0007793206.33;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007481074-001;18/02/2018 23:11;18/02/2018 23:54; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000613923.55;0007795060.92;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007506104-001;19/02/2018 06:43;19/02/2018 07:53; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611739.53;0007795208.67;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007517487-001;19/02/2018 08:34;19/02/2018 09:17; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007531872-001;19/02/2018 09:26;19/02/2018 10:29; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000609515.98;0007800468.33;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007540481-001;19/02/2018 11:08;19/02/2018 11:14; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607692.30;0007795325.29;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007554078-001;19/02/2018 07:35;19/02/2018 12:37; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608380.62;0007800055.25;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007558862-001;19/02/2018 11:11;19/02/2018 13:11; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007559917-001;19/02/2018 06:45;19/02/2018 14:30; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000603828.98;0007794022.79;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007563551-001;19/02/2018 11:48;19/02/2018 13:43; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000604314.77;0007798893.86;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007565009-001;19/02/2018 12:47;19/02/2018 13:53; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000605861.14;0007796221.63;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007566869-001;19/02/2018 11:20;19/02/2018 14:03; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000612625.17;0007799919.86;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007569167-001;19/02/2018 13:51;19/02/2018 14:12; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000613759.93;0007801455.56;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007572881-001;19/02/2018 09:19;19/02/2018 14:28; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000612160.52;0007802235.48;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007586515-001;19/02/2018 13:00;19/02/2018 15:22; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;2;CHUVA          ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000610061.74;0007799572.27;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007595453-001;19/02/2018 15:00;19/02/2018 16:25; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007625345-001;19/02/2018 17:36;19/02/2018 18:11; H09002;COLISAO DE VEICULOS COM VITIMA                    ;2;CHUVA          ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608923.28;0007798343.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007631487-001;19/02/2018 18:41;19/02/2018 18:44; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000608216.17;0007794150.33;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007632412-001;19/02/2018 18:48;19/02/2018 18:50; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611177.57;0007796369.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007636451-001;19/02/2018 18:47;19/02/2018 19:14; H08002;CHOQUE MECANICO COM VITIMA                        ;2;CHUVA          ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000607572.97;0007807374.30;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007637155-001;19/02/2018 18:00;19/02/2018 19:18; H08002;CHOQUE MECANICO COM VITIMA                        ;2;CHUVA          ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007638294-001;19/02/2018 18:42;19/02/2018 19:27; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000612815.18;0007799937.48;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007646773-001;19/02/2018 20:07;19/02/2018 21:21; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000601368.97;0007788893.92;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007649450-001;19/02/2018 20:56;19/02/2018 20:58; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000604737.02;0007810018.10;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007696088-001;20/02/2018 06:39;20/02/2018 08:36; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000612882.61;0007804401.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007696532-001;20/02/2018 08:26;20/02/2018 08:31; H08002;CHOQUE MECANICO COM VITIMA                        ;4;NUBLADO        ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000605836.61;0007798624.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007697511-001;20/02/2018 08:00;20/02/2018 08:40; H01002;ABALROAMENTO COM VITIMA                           ;4;NUBLADO        ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611888.36;0007794159.07;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007700350-001;20/02/2018 08:25;20/02/2018 09:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608415.85;0007797376.92;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007701070-001;20/02/2018 08:47;20/02/2018 09:03; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000609061.26;0007803434.33;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007704296-001;25/01/2018 03:00;20/02/2018 09:22; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA CIVIL  ;NÃO;0;0000606865.83;0007791304.40;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007711335-001;20/02/2018 07:24;20/02/2018 10:04; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000603957.21;0007790362.70;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007713284-001;20/02/2018 09:31;20/02/2018 10:14; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000611604.37;0007804608.54;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007716983-001;20/02/2018 08:29;20/02/2018 10:35; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000610954.83;0007806600.02;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007722846-001;20/02/2018 10:37;20/02/2018 11:07; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000608843.68;0007804059.72;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007730028-001;07/02/2018 22:40;20/02/2018 11:52; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA CIVIL  ;NÃO;0;0000610302.30;0007796892.79;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007741002-001;20/02/2018 13:14;20/02/2018 13:21; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000605836.61;0007798624.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007745342-001;20/02/2018 13:01;20/02/2018 13:44; H09002;COLISAO DE VEICULOS COM VITIMA                    ;4;NUBLADO        ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000614529.47;0007802698.02;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007746425-001;20/02/2018 11:45;20/02/2018 13:49; H01002;ABALROAMENTO COM VITIMA                           ;2;CHUVA          ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000609816.82;0007796154.02;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007748268-001;20/02/2018 07:45;20/02/2018 14:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000611652.73;0007803657.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007759584-001;20/02/2018 13:26;20/02/2018 14:50; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000613162.50;0007795392.02;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007766649-001;20/02/2018 09:30;20/02/2018 15:19; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA CIVIL  ;NÃO;0;0000610735.36;0007796343.28;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007772990-001;20/02/2018 14:49;20/02/2018 15:45; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000607914.34;0007799272.93;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007783947-001;19/02/2018 22:00;20/02/2018 16:30; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607572.19;0007795086.39;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007787813-001;20/02/2018 16:44;20/02/2018 16:47; H07002;ATROPELAMENTO DE ANIMAL COM VITIMA                ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000602385.32;0007789466.43;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007795233-002;20/02/2018 16:30;20/02/2018 17:39; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000603539.55;0007787978.08;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007803100-001;20/02/2018 17:28;20/02/2018 18:01; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;4;NUBLADO        ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;60;0000609745.15;0007801448.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007816650-001;20/02/2018 19:24;20/02/2018 19:28; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000611210.20;0007801108.67;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007818374-001;20/02/2018 17:40;20/02/2018 19:41; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000602510.57;0007788703.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007823260-001;20/02/2018 19:14;20/02/2018 20:18; H06001;ATROPELAMENTO DE PESSOA COM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;SIM;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007828790-001;20/02/2018 18:36;20/02/2018 21:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000613172.09;0007796203.33;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007829320-001;20/02/2018 21:02;20/02/2018 21:04; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;2;CHUVA          ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;60;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007833069-002;20/02/2018 20:54;20/02/2018 21:52; H01002;ABALROAMENTO COM VITIMA                           ;3;NEBLINA        ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;70;0000605859.45;0007798641.15;SIM;SIM;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007834587-001;20/02/2018 19:25;20/02/2018 21:49; H01002;ABALROAMENTO COM VITIMA                           ;2;CHUVA          ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000612129.54;0007803238.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007863011-001;21/02/2018 02:29;21/02/2018 02:33; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000604096.84;0007790699.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007875423-001;21/02/2018 06:50;21/02/2018 07:46; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007881998-001;21/02/2018 07:15;21/02/2018 08:52; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007887101-001;02/01/2018 23:01;21/02/2018 09:24; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007897793-001;21/02/2018 09:42;21/02/2018 10:29; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607367.36;0007796188.48;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007904819-001;21/02/2018 10:35;21/02/2018 11:10; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000600378.98;0007789635.37;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007909971-001;21/02/2018 11:19;21/02/2018 11:39; H08002;CHOQUE MECANICO COM VITIMA                        ;4;NUBLADO        ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611979.92;0007795578.37;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007914253-001;21/02/2018 12:06;21/02/2018 12:09; H09002;COLISAO DE VEICULOS COM VITIMA                    ;4;NUBLADO        ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;70;0000606709.61;0007799596.40;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007916958-001;21/02/2018 12:08;21/02/2018 12:33; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000611318.91;0007805103.29;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007926141-001;21/02/2018 11:00;21/02/2018 13:41; H08002;CHOQUE MECANICO COM VITIMA                        ;4;NUBLADO        ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007945200-002;21/02/2018 14:20;21/02/2018 15:12; H01002;ABALROAMENTO COM VITIMA                           ;4;NUBLADO        ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000608550.21;0007789129.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007950692-001;29/01/2018 18:15;21/02/2018 15:34; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA CIVIL  ;NÃO;0;0000610426.66;0007796134.94;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007951327-001;21/02/2018 13:44;21/02/2018 15:36; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000612799.41;0007794162.16;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007965963-001;21/02/2018 16:31;21/02/2018 16:42; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000614175.20;0007796231.84;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007987017-001;21/02/2018 17:40;21/02/2018 18:27; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000613864.16;0007798355.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-007990913-001;21/02/2018 18:25;21/02/2018 18:50; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;2;CHUVA          ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000605828.91;0007810062.36;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-008000914-001;21/02/2018 19:18;21/02/2018 19:58; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000605836.61;0007798624.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-008011591-001;21/02/2018 20:34;21/02/2018 21:28; H01002;ABALROAMENTO COM VITIMA                           ;2;CHUVA          ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000605072.69;0007802459.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-008014450-001;21/02/2018 21:17;21/02/2018 21:51; H06001;ATROPELAMENTO DE PESSOA COM VITIMA FATAL          ;4;NUBLADO        ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000609991.55;0007808890.63;SIM;SIM;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-008016895-001;21/02/2018 22:08;21/02/2018 22:09; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000606184.16;0007810181.24;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-008038748-001;22/02/2018 00:02;22/02/2018 01:49; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000613547.94;0007805157.43;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
